"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Lat Pulldown (Cable)",,"",4,"failure",42,12,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Chest Press (Machine)",,"",0,"normal",51,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Chest Press (Machine)",,"",1,"normal",51,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Chest Press (Machine)",,"",2,"normal",51,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Chest Press (Machine)",,"",3,"normal",51,7,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Chest Press (Machine)",,"",4,"failure",31,13,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Skullcrusher (Barbell)",,"",2,"normal",22,9,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Skullcrusher (Barbell)",,"",3,"failure",22,7,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Bicep Curl (Barbell)",,"",3,"failure",22,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Lateral Raise (Dumbbell)",,"",0,"normal",9,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Lateral Raise (Dumbbell)",,"",1,"normal",9,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Lateral Raise (Dumbbell)",,"",2,"normal",9,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Lateral Raise (Dumbbell)",,"",3,"failure",9,10,,,
"Day UpperBody","27 Feb 2026, 05:21","27 Feb 2026, 06:31","","Diamond Push Up",,"",0,"failure",,15,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Lat Pulldown (Cable)",,"",3,"normal",42,9,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Lat Pulldown (Cable)",,"",4,"failure",36,12,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Chest Press (Machine)",,"",0,"normal",31,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Chest Press (Machine)",,"",1,"normal",51,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Chest Press (Machine)",,"",2,"normal",51,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Chest Press (Machine)",,"",3,"normal",51,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Chest Press (Machine)",,"",4,"failure",51,9,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,9,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",42,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Skullcrusher (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Skullcrusher (Barbell)",,"",3,"failure",22,6,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Bicep Curl (Barbell)",,"",3,"failure",22,8,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Lateral Raise (Dumbbell)",,"",0,"normal",9,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Lateral Raise (Dumbbell)",,"",1,"normal",9,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Lateral Raise (Dumbbell)",,"",2,"normal",9,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Lateral Raise (Dumbbell)",,"",3,"failure",9,10,,,
"Day UpperBody","25 Feb 2026, 05:17","25 Feb 2026, 06:21","","Diamond Push Up",,"",0,"failure",,20,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Lat Pulldown (Cable)",,"",4,"failure",42,9,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Chest Press (Machine)",,"",1,"normal",51,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Chest Press (Machine)",,"",2,"normal",51,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Chest Press (Machine)",,"",3,"normal",51,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Chest Press (Machine)",,"",4,"failure",51,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",42,14,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Skullcrusher (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Skullcrusher (Barbell)",,"",3,"failure",22,5,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Bicep Curl (Barbell)",,"",3,"failure",22,9,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Lateral Raise (Dumbbell)",,"",0,"normal",9,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Lateral Raise (Dumbbell)",,"",1,"normal",9,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Lateral Raise (Dumbbell)",,"",2,"normal",9,10,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Lateral Raise (Dumbbell)",,"",3,"failure",9,9,,,
"Day UpperBody","21 Feb 2026, 05:40","21 Feb 2026, 06:48","","Diamond Push Up",,"",0,"failure",,20,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Lat Pulldown (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Lat Pulldown (Cable)",,"",3,"normal",42,9,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Lat Pulldown (Cable)",,"",4,"failure",42,6,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Chest Press (Machine)",,"",1,"normal",51,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Chest Press (Machine)",,"",2,"normal",51,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Chest Press (Machine)",,"",3,"normal",51,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Chest Press (Machine)",,"",4,"failure",51,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",42,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",42,8,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Skullcrusher (Barbell)",,"",0,"normal",17,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Skullcrusher (Barbell)",,"",1,"normal",17,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Skullcrusher (Barbell)",,"",2,"normal",17,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Skullcrusher (Barbell)",,"",3,"failure",17,13,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Bicep Curl (Barbell)",,"",0,"normal",19.5,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Bicep Curl (Barbell)",,"",1,"normal",19.5,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Bicep Curl (Barbell)",,"",2,"normal",19.5,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Bicep Curl (Barbell)",,"",3,"failure",19.5,13,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Lateral Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Lateral Raise (Dumbbell)",,"",2,"normal",8,10,,,
"Day UpperBody","18 Feb 2026, 04:12","18 Feb 2026, 05:14","","Lateral Raise (Dumbbell)",,"",3,"failure",8,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Lat Pulldown (Cable)",,"",3,"normal",42,8,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Lat Pulldown (Cable)",,"",4,"failure",36,11,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Bench Press (Barbell)",,"",0,"normal",11,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Bench Press (Barbell)",,"",1,"normal",45,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Bench Press (Barbell)",,"",2,"normal",45,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Bench Press (Barbell)",,"",3,"normal",40,7,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Chest Press (Machine)",,"",1,"normal",51,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Chest Press (Machine)",,"",2,"normal",51,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Chest Press (Machine)",,"",3,"normal",41,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Chest Press (Machine)",,"",4,"failure",41,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",42,8,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",42,9,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Skullcrusher (Barbell)",,"",1,"normal",22,9,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Skullcrusher (Barbell)",,"",2,"normal",22,5,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Skullcrusher (Barbell)",,"",3,"failure",22,5,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Bicep Curl (Barbell)",,"",3,"failure",22,9,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Lateral Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Lateral Raise (Dumbbell)",,"",2,"normal",8,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Lateral Raise (Dumbbell)",,"",3,"failure",8,10,,,
"Day UpperBody","13 Feb 2026, 04:13","13 Feb 2026, 05:24","","Diamond Push Up",,"",0,"failure",,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Lat Pulldown (Cable)",,"",4,"failure",42,9,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Chest Press (Machine)",,"",1,"normal",51,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Chest Press (Machine)",,"",2,"normal",51,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Chest Press (Machine)",,"",3,"normal",51,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Chest Press (Machine)",,"",4,"failure",51,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,8,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",42,8,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Skullcrusher (Barbell)",,"",2,"normal",22,5,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Skullcrusher (Barbell)",,"",3,"failure",22,6,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Bicep Curl (Barbell)",,"",3,"failure",22,8,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Lateral Raise (Dumbbell)",,"",0,"normal",7,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Lateral Raise (Dumbbell)",,"",1,"normal",7,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Lateral Raise (Dumbbell)",,"",2,"normal",7,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Lateral Raise (Dumbbell)",,"",3,"failure",9,10,,,
"Day UpperBody","11 Feb 2026, 04:05","11 Feb 2026, 05:17","","Diamond Push Up",,"",0,"failure",,18,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Lat Pulldown (Cable)",,"",4,"failure",42,9,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Chest Press (Machine)",,"",1,"normal",51,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Chest Press (Machine)",,"",2,"normal",51,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Chest Press (Machine)",,"",3,"normal",51,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Chest Press (Machine)",,"",4,"failure",51,8,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",48,9,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Seated Cable Row - V Grip (Cable)",,"",3,"failure",48,8,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Skullcrusher (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Skullcrusher (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Skullcrusher (Barbell)",,"",2,"normal",22,8,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Skullcrusher (Barbell)",,"",3,"failure",22,5,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Bicep Curl (Barbell)",,"",0,"normal",22,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Bicep Curl (Barbell)",,"",1,"normal",22,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Bicep Curl (Barbell)",,"",2,"normal",22,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Bicep Curl (Barbell)",,"",3,"failure",22,9,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Lateral Raise (Dumbbell)",,"",0,"normal",8,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Lateral Raise (Dumbbell)",,"",1,"normal",8,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Lateral Raise (Dumbbell)",,"",2,"normal",8,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Lateral Raise (Dumbbell)",,"",3,"failure",8,10,,,
"Day UpperBody","29 Jan 2026, 04:44","29 Jan 2026, 05:44","","Diamond Push Up",,"",0,"failure",,12,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Lat Pulldown (Cable)",,"",0,"normal",30,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Lat Pulldown (Cable)",,"",1,"normal",48,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Lat Pulldown (Cable)",,"",2,"normal",42,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Lat Pulldown (Cable)",,"",3,"normal",42,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Lat Pulldown (Cable)",,"",4,"failure",42,9,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Lat Pulldown (Cable)",,"",5,"normal",30,7,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Bench Press (Barbell)",,"",0,"normal",11,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Chest Press (Machine)",,"",0,"normal",11,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Chest Press (Machine)",,"",1,"normal",51,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Chest Press (Machine)",,"",2,"normal",51,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Chest Press (Machine)",,"",3,"normal",51,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Chest Press (Machine)",,"",4,"failure",51,8,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",48,10,,,
"Day UpperBody","27 Jan 2026, 05:23","27 Jan 2026, 06:31","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",48,10,,,
